Customer ID,Age,Gender,Location, Income ,Marital Status,Purchase Frequency (Past 6 Months), Average Order Value ,Preferred Product Categories,Last Purchase Date,Return Rate, Customer Lifetime Value (CLV) , Average Star Rating ,NPS Score,Income,Average Order Value,Customer Lifetime Value (CLV),Average Star Rating
C489980,62,Female, Virginia Beach,,Married,2,,Earrings,2023-05-03 00:00:00,18%,,,-92.98,"132,985","33,247","1,341,184",3.4
C501661,49,Male, Tucson,,Single,4,,Ring,2023-07-10 00:00:00,2%,,,-43.11,"215,681","74,441","982,913",5.0
C645288,56,Male, Las Vegas,,Married,1,,Pendant,2023-03-08 00:00:00,9%,,,-31.08,"208,825","32,121","1,811,593",7.0
C457188,56,Male, San Antonio,,Married,4,,Bracelet,2023-08-18 00:00:00,12%,,,-92.5,"170,112","46,512","464,798",2.4
C323460,24,Female, Milwaukee,,Married,7,,Necklace,2023-08-28 00:00:00,5%,,,60.68,"134,191","48,876","1,055,780",8.6
C257620,67,Female, Virginia Beach,,Single,7,,Necklace,2023-07-13 00:00:00,4%,,,89.8,"281,423","138,964","2,952,261",7.3
C271652,40,Male, Las Vegas,,Married,2,,Necklace,2023-04-12 00:00:00,1%,,,-19.36,"100,807","184,871","1,295,297",3.0
C305992,49,Female, Philadelphia,,Single,2,,Pendant,2023-08-30 00:00:00,4%,,,79.42,"262,146","91,630","702,827",3.1
C550990,30,Female, Orlando,,Single,2,,Ring,2023-06-13 00:00:00,1%,,,67.86,"111,265","129,547","363,109",6.1
C820614,45,Male, Boston,,Single,5,,Jewel,2023-04-11 00:00:00,13%,,,88.04,"74,628","60,025","1,846,580",1.9
C358322,54,Male, Indianapolis,,Married,10,,Locket,2023-08-06 00:00:00,19%,,,-65.3,"50,428","121,219","989,675",2.7
C236907,44,Male, Louisville,,Married,9,,Jewel,2023-08-15 00:00:00,0%,,,63.93,"150,206","134,033","2,832,321",4.9
C291844,42,Female, Virginia Beach,,Single,2,,Earrings,2023-04-17 00:00:00,7%,,,76.1,"86,662","1,367","2,621,431",7.9
C766084,56,Male, Philadelphia,,Married,1,,Armlet,2023-06-15 00:00:00,0%,,,-81.26,"210,242","32,383","1,669,090",8.3
C849328,61,Male, Nashville,,Married,4,,Earrings,2023-03-08 00:00:00,14%,,,-22.57,"244,410","76,609","1,589,119",3.2
C294657,70,Female, Louisville,,Married,3,,Earrings,2023-05-31 00:00:00,0%,,,10.92,"185,717","128,152","2,687,358",3.7
C333430,50,Female, Mesa,,Married,9,,Bracelet,2023-03-27 00:00:00,15%,,,62.97,"296,745","21,095","222,965",7.4
C145182,26,Male, Tampa,,Married,5,,Earrings,2023-05-02 00:00:00,3%,,,47.58,"119,464","83,059","2,161,860",5.8
C397956,35,Male, Wichita,,Single,6,,Necklace,2023-06-12 00:00:00,17%,,,-74.87,"52,224","36,984","182,391",8.2
C610652,71,Female, Chicago,,Married,9,,Pendant,2023-08-10 00:00:00,18%,,,-26.55,"152,295","176,639","995,902",9.0
C151130,23,Female, Charlotte,,Married,6,,Necklace,2023-08-27 00:00:00,3%,,,56.18,"233,701","126,977","2,345,781",4.2
C179804,65,Male, Wichita,,Single,6,,Ring,2023-07-14 00:00:00,19%,,,24.61,"153,251","174,514","2,287,263",7.9
C581721,36,Female, Portland,,Single,7,,Bracelet,2023-04-27 00:00:00,12%,,,-98.56,"268,807","35,583","612,366",8.5
C283783,47,Female, Austin,,Married,7,,Locket,2023-07-04 00:00:00,18%,,,15.53,"134,261","198,707","180,824",6.0
C218261,24,Female, El Paso,,Single,2,,Pendant,2023-08-25 00:00:00,13%,,,66.82,"231,818","140,353","631,517",3.0
C983886,73,Male, Greensboro,,Single,3,,Armlet,2023-05-04 00:00:00,7%,,,65.19,"277,830","77,723","124,129",9.5
C279033,47,Female, Phoenix,,Single,3,,Jewel,2023-05-05 00:00:00,3%,,,-82.15,"295,208","45,671","1,957,428",5.8
C851170,20,Female, Miami,,Married,7,,Jewel,2023-04-29 00:00:00,1%,,,-75.15,"92,507","106,948","1,848,970",8.6
C910530,75,Male, Minneapolis,,Single,9,,Ring,2023-07-25 00:00:00,7%,,,49.46,"73,949","52,891","2,911,390",6.4
C797626,73,Male, Austin,,Married,4,,Necklace,2023-03-18 00:00:00,19%,,,-65.24,"202,267","179,908","360,500",4.8
C472575,58,Male, Austin,,Single,7,,Jewel,2023-05-17 00:00:00,13%,,,86.8,"181,344","24,045","163,150",8.8
C752087,48,Male, Los Angeles,,Married,2,,Pendant,2023-03-06 00:00:00,10%,,,-53.56,"50,014","189,102","832,780",7.8
C517842,68,Male, Tulsa,,Single,1,,Bracelet,2023-06-18 00:00:00,18%,,,-4.41,"184,202","65,902","2,467,196",1.6
C376989,36,Male, Nashville,,Single,7,,Locket,2023-03-28 00:00:00,1%,,,-50.87,"77,901","145,382","2,834,602",9.3
C646502,68,Female, Long Beach,,Single,7,,Locket,2023-05-21 00:00:00,12%,,,-43.37,"117,566","152,562","352,150",9.6
C770297,58,Female, Tucson,,Married,6,,Armlet,2023-03-12 00:00:00,20%,,,-42.32,"128,866","20,351","1,938,118",8.7
C777543,38,Female, Tucson,,Married,2,,Ring,2023-08-20 00:00:00,15%,,,24.65,"218,911","118,799","2,266,208",7.3
C911419,28,Male, Long Beach,,Single,3,,Necklace,2023-08-16 00:00:00,6%,,,-6.36,"132,645","101,158","263,232",9.6
C495512,48,Female, Phoenix,,Single,5,,Necklace,2023-03-12 00:00:00,16%,,,10.44,"256,292","60,934","2,591,503",8.0
C486136,72,Male, Norfolk,,Married,4,,Earrings,2023-06-13 00:00:00,20%,,,-97.43,"127,181","62,489","1,025,860",1.8
C600280,45,Male, Minneapolis,,Single,8,,Armlet,2023-06-24 00:00:00,20%,,,-38.73,"246,379","189,850","2,268,744",5.8
C427380,24,Male, Tucson,,Single,7,,Ring,2023-05-29 00:00:00,4%,,,93.03,"295,774","159,998","2,184,154",1.4
C621460,24,Male, San Jose,,Single,3,,Armlet,2023-04-11 00:00:00,5%,,,54.35,"85,700","62,595","1,502,381",6.3
C837444,58,Male, Cincinnati,,Single,4,,Ring,2023-07-28 00:00:00,15%,,,8.83,"299,015","167,998","2,177,197",4.6
C292495,59,Male, Raleigh,,Married,3,,Earrings,2023-03-21 00:00:00,7%,,,96.17,"83,390","175,719","1,110,529",2.2
C442635,40,Female, San Antonio,,Single,4,,Earrings,2023-08-09 00:00:00,6%,,,1.69,"235,542","38,022","1,824,836",8.7
C863751,70,Male, Chicago,,Married,6,,Ring,2023-03-17 00:00:00,16%,,,-55.95,"90,945","155,842","1,217,897",2.8
C248047,18,Female, Tucson,,Single,2,,Locket,2023-07-19 00:00:00,6%,,,-72.23,"110,109","93,641","1,016,105",6.3
C385125,19,Male, Miami,,Single,3,,Armlet,2023-08-27 00:00:00,19%,,,68.96,"189,100","50,872","851,286",7.1
C176181,68,Male, Wichita,,Married,6,,Necklace,2023-04-11 00:00:00,20%,,,-24.93,"123,413","68,700","1,150,735",3.5
C592582,71,Female, San Jose,,Single,1,,Necklace,2023-06-25 00:00:00,12%,,,-68.61,"185,841","199,724","1,091,777",3.9
C502100,57,Male, Austin,,Single,4,,Ring,2023-03-31 00:00:00,10%,,,69.81,"99,913","22,115","1,286,632",3.1
C275485,37,Female, San Antonio,,Single,10,,Jewel,2023-06-10 00:00:00,19%,,,-93.45,"283,828","121,094","2,558,412",3.2
C764208,35,Male, Colorado Springs,,Married,4,,Bracelet,2023-08-01 00:00:00,9%,,,-82.78,"252,169","71,406","2,898,975",7.4
C720777,26,Male, St Louis,,Married,2,,Bracelet,2023-07-02 00:00:00,10%,,,23.55,"285,076","175,003","1,334,958",1.4
C940995,42,Male, Jacksonville,,Single,10,,Armlet,2023-03-19 00:00:00,3%,,,96.19,"266,460","135,116","2,130,325",6.9
C565278,40,Female, Las Vegas,,Married,4,,Ring,2023-06-25 00:00:00,14%,,,6.08,"109,255","192,158","342,853",1.7
C794386,66,Male, Albuquerque,,Married,3,,Jewel,2023-07-06 00:00:00,16%,,,-30.62,"268,341","189,553","55,541",9.2
C974221,35,Male, Colorado Springs,,Married,1,,Pendant,2023-06-24 00:00:00,2%,,,60.08,"209,912","2,523","1,887,379",8.7
C586275,41,Male, Milwaukee,,Married,3,,Pendant,2023-05-30 00:00:00,13%,,,24.43,"63,552","77,901","1,510,934",3.2
C119614,41,Female, Fort Worth,,Married,3,,Armlet,2023-08-20 00:00:00,5%,,,63.52,"80,867","30,205","1,262,426",3.0
C998999,35,Female, Atlanta,,Single,6,,Ring,2023-07-14 00:00:00,4%,,,81.48,"115,929","35,244","718,876",7.3
C923181,23,Female, Norfolk,,Single,3,,Necklace,2023-03-26 00:00:00,5%,,,-45.93,"281,075","175,973","1,044,824",2.5
C380118,34,Male, Philadelphia,,Married,9,,Armlet,2023-05-09 00:00:00,0%,,,-51.0,"156,498","8,998","722,376",3.0
C202344,72,Male, Kansas City,,Single,4,,Earrings,2023-04-10 00:00:00,3%,,,48.72,"260,842","31,384","1,622,606",8.5
C461499,61,Male, Albuquerque,,Married,5,,Necklace,2023-04-02 00:00:00,15%,,,41.01,"297,538","29,836","1,101,419",7.0
C898565,29,Female, Tampa,,Single,7,,Jewel,2023-06-04 00:00:00,9%,,,16.37,"240,689","141,492","1,352,463",5.0
C357448,72,Male, Memphis,,Married,7,,Bracelet,2023-07-01 00:00:00,9%,,,-80.26,"200,040","22,137","1,684,825",1.9
C669046,73,Female, Fort Worth,,Single,4,,Pendant,2023-04-29 00:00:00,15%,,,-43.26,"265,666","122,500","104,095",7.6
C438010,75,Female, Boston,,Married,2,,Pendant,2023-07-16 00:00:00,9%,,,92.39,"253,904","193,917","233,475",2.0
C185550,47,Male, Cincinnati,,Single,1,,Jewel,2023-03-07 00:00:00,14%,,,89.55,"285,749","163,142","305,212",6.9
C300005,21,Female, Houston,,Single,3,,Bracelet,2023-05-07 00:00:00,4%,,,-38.24,"258,130","129,655","904,318",6.7
C349009,51,Female, Phoenix,,Single,1,,Bracelet,2023-07-23 00:00:00,4%,,,82.37,"281,674","111,651","2,836,627",7.3
C247587,46,Male, Las Vegas,,Single,7,,Earrings,2023-05-10 00:00:00,7%,,,-81.1,"261,044","60,155","1,171,210",4.1
C387036,51,Male, Tucson,,Married,2,,Armlet,2023-05-24 00:00:00,0%,,,-24.81,"296,167","118,775","1,911,312",7.0
C975649,75,Female, Milwaukee,,Married,3,,Locket,2023-08-16 00:00:00,11%,,,-93.94,"250,491","153,356","2,487,722",8.3
C558821,57,Male, New York,,Married,6,,Earrings,2023-03-13 00:00:00,4%,,,66.88,"128,785","107,562","1,342,701",2.3
C642070,39,Male, San Diego,,Married,10,,Necklace,2023-07-27 00:00:00,5%,,,-7.27,"114,491","123,772","1,177,141",4.0
C265405,18,Female, Minneapolis,,Single,1,,Ring,2023-04-17 00:00:00,19%,,,51.58,"269,262","21,111","2,156,443",7.4
C349743,22,Female, Atlanta,,Married,10,,Bracelet,2023-06-06 00:00:00,13%,,,-24.24,"85,063","62,656","2,772,308",9.9
C395379,70,Female, Long Beach,,Married,3,,Pendant,2023-03-14 00:00:00,20%,,,7.27,"221,946","52,618","2,478,507",5.8
C607693,66,Male, Minneapolis,,Single,9,,Locket,2023-07-15 00:00:00,17%,,,88.37,"212,745","144,859","632,701",5.1
C840516,23,Female, Virginia Beach,,Single,3,,Jewel,2023-03-31 00:00:00,9%,,,26.22,"257,094","26,318","1,126,432",2.4
C219364,52,Male, Chicago,,Married,2,,Armlet,2023-04-09 00:00:00,6%,,,-1.66,"104,567","93,458","414,111",9.5
C888635,43,Male, Tulsa,,Single,4,,Armlet,2023-07-28 00:00:00,8%,,,-19.41,"210,504","9,482","1,242,780",2.7
C849882,58,Female, Houston,,Married,10,,Armlet,2023-07-02 00:00:00,4%,,,-62.18,"79,331","173,065","1,211,150",2.6
C173530,61,Male, Minneapolis,,Single,7,,Armlet,2023-06-06 00:00:00,8%,,,-79.35,"216,697","80,581","2,420,878",4.0
C696088,60,Female, Jacksonville,,Married,2,,Armlet,2023-07-03 00:00:00,7%,,,-38.77,"262,511","77,328","1,312,024",3.1
C669192,70,Female, Chicago,,Married,1,,Ring,2023-07-09 00:00:00,20%,,,38.75,"255,679","71,722","2,638,194",6.0
C534668,32,Male, St Louis,,Single,4,,Armlet,2023-04-26 00:00:00,14%,,,-83.11,"259,924","151,778","397,545",3.1
C191508,31,Female, Mesa,,Married,3,,Bracelet,2023-03-09 00:00:00,0%,,,-45.88,"114,552","92,412","2,849,118",8.5
C544109,66,Male, Seattle,,Married,2,,Locket,2023-05-15 00:00:00,1%,,,68.81,"138,362","12,010","790,422",5.5
C313070,56,Female, El Paso,,Married,10,,Armlet,2023-08-08 00:00:00,7%,,,-79.27,"166,019","139,773","680,167",7.9
C325571,57,Female, San Diego,,Married,10,,Locket,2023-04-29 00:00:00,6%,,,-9.27,"236,872","130,911","1,410,112",6.7
C528649,58,Female, Austin,,Married,6,,Bracelet,2023-04-23 00:00:00,6%,,,21.42,"213,961","132,224","2,894,328",1.2
C204951,31,Male, Nashville,,Married,10,,Bracelet,2023-03-09 00:00:00,6%,,,-90.4,"199,041","165,701","2,487,778",3.8
C713507,64,Male, San Jose,,Married,7,,Necklace,2023-07-27 00:00:00,8%,,,62.08,"81,397","37,104","1,658,081",1.6
C379946,64,Male, Long Beach,,Single,5,,Necklace,2023-07-27 00:00:00,17%,,,41.86,"107,250","187,674","1,881,947",5.6
C688388,57,Female, Orlando,,Single,5,,Pendant,2023-05-17 00:00:00,16%,,,-65.21,"55,335","17,175","1,444,867",6.4
C953016,63,Female, Albuquerque,,Married,4,,Ring,2023-08-02 00:00:00,11%,,,-48.78,"178,338","14,562","595,046",4.7
C336794,43,Female, Norfolk,,Single,2,,Necklace,2023-03-12 00:00:00,15%,,,6.49,"218,601","185,236","2,001,216",3.5
C752756,70,Male, Fort Worth,,Married,9,,Armlet,2023-08-14 00:00:00,10%,,,-42.19,"269,313","53,598","2,023,193",5.3
C776555,34,Male, Mesa,,Married,10,,Bracelet,2023-03-21 00:00:00,15%,,,45.84,"172,864","32,650","59,810",2.0
C389418,72,Female, Mesa,,Single,3,,Armlet,2023-04-03 00:00:00,3%,,,46.19,"60,217","120,111","499,067",2.4
C396146,33,Male, Seattle,,Married,3,,Necklace,2023-06-03 00:00:00,13%,,,-49.29,"125,555","124,297","2,736,823",8.2
C619211,37,Male, Albuquerque,,Single,2,,Necklace,2023-05-12 00:00:00,7%,,,-34.16,"214,980","113,486","659,803",9.4
C250589,74,Female, Virginia Beach,,Single,10,,Bracelet,2023-05-25 00:00:00,11%,,,-58.75,"160,553","6,564","797,721",1.4
C520575,46,Female, Memphis,,Married,2,,Earrings,2023-04-30 00:00:00,20%,,,-41.02,"204,330","62,275","2,176,784",3.4
C120424,45,Female, Tulsa,,Married,2,,Earrings,2023-04-23 00:00:00,0%,,,-20.12,"150,895","199,246","2,665,091",8.0
C170884,19,Male, Tampa,,Married,2,,Earrings,2023-03-22 00:00:00,4%,,,87.77,"74,636","115,114","985,054",3.0
C681996,71,Male, Virginia Beach,,Single,9,,Necklace,2023-06-05 00:00:00,18%,,,-68.7,"59,887","101,439","2,367,993",1.3
C198819,37,Female, Raleigh,,Single,7,,Pendant,2023-03-30 00:00:00,9%,,,3.96,"79,562","80,587","2,068,939",7.7
C501680,49,Male, Tulsa,,Single,5,,Locket,2023-06-03 00:00:00,0%,,,55.39,"208,917","58,866","1,328,224",4.2
C496331,62,Male, Norfolk,,Single,10,,Jewel,2023-05-12 00:00:00,9%,,,-51.35,"194,300","152,334","1,539,445",9.9
C165400,67,Female, Fort Worth,,Married,3,,Bracelet,2023-07-26 00:00:00,19%,,,-56.22,"193,110","92,653","158,235",1.9
C874953,54,Male, San Antonio,,Married,3,,Earrings,2023-08-06 00:00:00,2%,,,30.11,"58,588","78,831","2,654,095",4.3
C954609,42,Female, Jacksonville,,Single,6,,Necklace,2023-08-10 00:00:00,7%,,,66.77,"116,535","123,119","1,056,287",1.9
C767550,49,Male, Nashville,,Single,4,,Necklace,2023-03-27 00:00:00,8%,,,65.68,"59,318","156,123","708,061",1.2
C779979,42,Male, Orlando,,Single,1,,Locket,2023-04-05 00:00:00,6%,,,-7.03,"132,930","129,914","1,066,085",2.4
C926459,46,Male, Oklahoma City,,Single,7,,Armlet,2023-08-23 00:00:00,7%,,,-97.42,"149,294","115,421","320,708",9.1
C496720,52,Male, New York,,Single,8,,Bracelet,2023-05-17 00:00:00,18%,,,99.06,"139,199","97,689","1,328,479",7.3
C915612,31,Male, El Paso,,Single,5,,Ring,2023-05-01 00:00:00,19%,,,84.07,"51,838","175,969","1,148,701",8.3
C981515,35,Male, Detroit,,Married,8,,Bracelet,2023-07-22 00:00:00,18%,,,61.17,"169,804","55,170","344,646",5.7
C700048,37,Female, Tucson,,Married,1,,Locket,2023-05-13 00:00:00,5%,,,-80.67,"92,570","1,559","736,891",9.3
C333276,19,Male, New York,,Single,1,,Necklace,2023-03-26 00:00:00,7%,,,11.97,"51,814","77,393","2,077,420",2.9
C248856,18,Male, Fresno,,Married,2,,Earrings,2023-07-14 00:00:00,15%,,,-64.29,"115,649","47,325","958,332",6.3
C243971,58,Female, Mesa,,Married,10,,Locket,2023-08-04 00:00:00,11%,,,-90.62,"169,223","74,025","1,371,341",1.2
C224224,32,Female, El Paso,,Married,3,,Pendant,2023-05-08 00:00:00,7%,,,-10.1,"139,517","175,732","2,147,179",9.5
C518299,49,Male, El Paso,,Single,3,,Armlet,2023-03-16 00:00:00,6%,,,72.21,"275,346","156,872","126,712",4.9
C424216,39,Male, San Francisco,,Single,4,,Earrings,2023-08-15 00:00:00,5%,,,65.34,"180,468","106,387","862,659",8.6
C439217,31,Female, Seattle,,Single,10,,Necklace,2023-06-29 00:00:00,14%,,,72.57,"162,752","193,263","1,430,357",4.6
C412576,44,Male, Omaha,,Single,4,,Ring,2023-03-11 00:00:00,6%,,,5.28,"200,289","98,404","630,941",8.2
C534412,44,Male, El Paso,,Married,1,,Jewel,2023-05-12 00:00:00,1%,,,-76.75,"220,732","49,070","1,759,027",6.3
C467275,64,Male, Long Beach,,Single,5,,Pendant,2023-08-18 00:00:00,6%,,,-77.12,"266,072","126,433","1,676,367",2.2
C580739,37,Female, St Louis,,Married,9,,Necklace,2023-04-19 00:00:00,11%,,,-13.7,"87,105","194,376","1,572,009",7.6
C622770,50,Male, Detroit,,Single,6,,Armlet,2023-05-30 00:00:00,12%,,,-30.76,"178,100","54,656","2,353,981",3.8
C921465,21,Female, Dallas,,Married,2,,Bracelet,2023-08-14 00:00:00,15%,,,13.91,"280,333","157,696","2,037,380",8.7
C498746,25,Female, El Paso,,Married,6,,Earrings,2023-05-30 00:00:00,4%,,,-14.66,"163,436","145,473","1,229,868",6.0
C995048,57,Female, Long Beach,,Single,4,,Ring,2023-03-22 00:00:00,7%,,,-74.32,"52,511","143,949","1,794,216",7.3
C163594,73,Female, Greensboro,,Married,10,,Jewel,2023-05-05 00:00:00,20%,,,-48.54,"65,478","44,008","2,887,315",6.6
C958662,26,Female, San Jose,,Married,10,,Ring,2023-06-15 00:00:00,14%,,,5.02,"176,307","89,346","2,676,768",5.5
C544486,57,Male, Oklahoma City,,Single,2,,Jewel,2023-08-28 00:00:00,10%,,,41.6,"209,970","158,267","2,838,707",1.6
C520071,21,Female, Dallas,,Married,9,,Ring,2023-03-20 00:00:00,10%,,,12.4,"160,809","109,824","1,040,991",1.9
C837465,24,Female, San Antonio,,Single,3,,Pendant,2023-04-20 00:00:00,5%,,,-46.57,"112,784","190,097","1,780,114",7.9
C517551,63,Male, Detroit,,Single,5,,Ring,2023-04-27 00:00:00,18%,,,-21.32,"147,463","127,153","2,220,667",3.3
C235757,72,Male, Houston,,Married,4,,Locket,2023-08-17 00:00:00,16%,,,25.45,"196,635","117,578","2,829,243",4.3
C479167,23,Male, Norfolk,,Single,3,,Armlet,2023-05-26 00:00:00,16%,,,47.13,"83,672","25,971","549,052",3.0
C255417,53,Male, Austin,,Married,1,,Earrings,2023-07-02 00:00:00,4%,,,97.85,"102,737","154,083","1,578,863",8.3
C274293,41,Female, Omaha,,Married,8,,Locket,2023-07-10 00:00:00,12%,,,8.33,"201,166","22,818","949,677",3.6
C881914,57,Male, Mesa,,Married,10,,Ring,2023-04-12 00:00:00,0%,,,-70.33,"211,019","43,674","180,251",5.1
C186010,22,Male, Colorado Springs,,Single,9,,Ring,2023-06-05 00:00:00,3%,,,92.43,"229,854","101,902","201,040",2.8
C389686,22,Male, Norfolk,,Single,2,,Armlet,2023-05-08 00:00:00,5%,,,77.83,"59,144","132,628","1,301,800",2.3
C601280,59,Male, Tucson,,Single,8,,Bracelet,2023-08-26 00:00:00,11%,,,7.2,"255,426","61,633","2,766,119",9.9
C388526,23,Female, Las Vegas,,Single,9,,Armlet,2023-06-18 00:00:00,18%,,,15.74,"192,566","67,652","177,858",3.5
C526534,35,Male, Austin,,Single,5,,Armlet,2023-03-19 00:00:00,12%,,,-44.04,"96,698","158,346","1,739,829",6.7
C648916,36,Male, San Francisco,,Single,9,,Necklace,2023-05-12 00:00:00,19%,,,98.64,"52,491","177,069","2,430,700",7.8
C588714,74,Female, Fort Worth,,Single,9,,Necklace,2023-08-24 00:00:00,3%,,,86.15,"275,358","96,956","961,603",8.6
C654294,21,Male, Charlotte,,Single,9,,Locket,2023-07-26 00:00:00,13%,,,4.09,"59,468","42,361","1,872,181",7.8
C225489,48,Female, Austin,,Single,3,,Locket,2023-03-09 00:00:00,9%,,,-16.44,"181,536","66,607","2,482,773",4.3
C134120,65,Female, Kansas City,,Single,4,,Locket,2023-08-10 00:00:00,0%,,,97.63,"76,582","110,116","1,569,002",9.8
C464666,19,Male, Omaha,,Married,6,,Bracelet,2023-06-26 00:00:00,0%,,,-88.21,"56,317","67,601","1,932,919",2.7
C812491,33,Male, Las Vegas,,Married,8,,Armlet,2023-06-03 00:00:00,13%,,,8.16,"233,400","30,733","211,951",7.2
C225350,22,Female, Charlotte,,Married,2,,Jewel,2023-05-05 00:00:00,10%,,,-45.67,"183,714","74,095","318,381",9.9
C107056,19,Female, Seattle,,Single,3,,Locket,2023-05-12 00:00:00,11%,,,96.05,"65,672","184,413","387,693",6.4
C474457,24,Male, St Louis,,Married,4,,Armlet,2023-07-19 00:00:00,13%,,,73.18,"295,637","188,532","2,454,420",7.9
C732958,26,Male, Portland,,Married,3,,Necklace,2023-04-13 00:00:00,7%,,,-8.48,"280,197","5,376","1,279,218",7.5
C402562,71,Female, Wichita,,Single,7,,Bracelet,2023-04-18 00:00:00,14%,,,-70.08,"75,487","64,705","1,009,254",2.5
C972028,68,Male, Nashville,,Married,10,,Earrings,2023-05-06 00:00:00,5%,,,-18.7,"246,201","150,065","2,205,321",1.4
C213204,28,Male, Charlotte,,Married,7,,Pendant,2023-06-17 00:00:00,17%,,,49.21,"230,037","38,217","901,540",7.1
C230970,26,Female, St Louis,,Married,1,,Necklace,2023-06-08 00:00:00,1%,,,-90.48,"275,925","43,592","2,326,343",9.8
C290937,47,Female, Austin,,Single,8,,Armlet,2023-06-08 00:00:00,15%,,,56.18,"262,180","147,726","1,267,257",4.4
C962362,49,Male, El Paso,,Single,2,,Pendant,2023-08-30 00:00:00,3%,,,84.81,"250,778","124,085","1,210,833",3.0
C275295,20,Male, Albuquerque,,Single,2,,Bracelet,2023-03-14 00:00:00,17%,,,63.81,"201,329","172,306","1,438,648",9.2
C302258,68,Female, Memphis,,Married,6,,Necklace,2023-07-07 00:00:00,15%,,,-24.0,"119,681","146,183","2,549,810",4.8
C989372,71,Female, Charlotte,,Married,8,,Armlet,2023-03-16 00:00:00,19%,,,-55.4,"283,237","185,386","402,502",4.1
C262075,48,Male, Phoenix,,Married,5,,Ring,2023-04-02 00:00:00,15%,,,-82.29,"98,352","39,799","845,168",8.3
C385609,43,Male, Long Beach,,Married,8,,Earrings,2023-06-01 00:00:00,19%,,,61.52,"245,387","187,735","1,758,405",7.6
C863585,21,Male, Chicago,,Single,2,,Pendant,2023-07-24 00:00:00,2%,,,93.83,"296,510","40,966","2,104,009",1.1
C534338,74,Female, San Francisco,,Single,6,,Ring,2023-06-21 00:00:00,19%,,,-15.44,"230,135","119,965","2,349,380",9.1
C844442,36,Female, Boston,,Married,5,,Pendant,2023-04-29 00:00:00,8%,,,47.12,"283,417","118,651","1,554,909",5.0
C176781,37,Male, Albuquerque,,Married,3,,Ring,2023-07-22 00:00:00,4%,,,36.2,"60,768","136,736","917,339",3.3
C475898,23,Female, Denver,,Single,2,,Earrings,2023-07-07 00:00:00,16%,,,-94.67,"66,815","9,916","899,037",8.3
C224358,26,Female, Denver,,Single,4,,Locket,2023-08-25 00:00:00,19%,,,33.29,"112,736","86,522","1,901,263",4.2
C336050,33,Male, Tulsa,,Single,9,,Ring,2023-07-28 00:00:00,16%,,,-68.7,"211,856","192,790","1,580,397",4.4
C401200,37,Female, Long Beach,,Married,6,,Locket,2023-07-07 00:00:00,8%,,,-59.19,"263,603","82,890","1,703,622",7.6
C797145,20,Male, Fort Worth,,Single,7,,Pendant,2023-08-14 00:00:00,14%,,,-55.63,"191,428","80,148","1,626,613",3.1
C330318,37,Male, Memphis,,Single,2,,Ring,2023-04-01 00:00:00,14%,,,76.98,"81,022","187,310","878,331",8.3
C449373,40,Female, Tucson,,Married,2,,Ring,2023-03-28 00:00:00,16%,,,55.81,"161,010","137,118","2,622,394",1.8
C496937,63,Male, Raleigh,,Single,7,,Armlet,2023-07-15 00:00:00,4%,,,-68.93,"79,278","39,671","2,058,891",6.5
C339731,32,Female, Greensboro,,Married,2,,Armlet,2023-07-13 00:00:00,7%,,,-10.69,"149,289","35,250","146,121",1.6
C441552,27,Female, Portland,,Married,6,,Necklace,2023-06-07 00:00:00,1%,,,-55.62,"102,919","145,321","2,014,078",4.3
C107866,65,Female, St Louis,,Single,10,,Earrings,2023-08-06 00:00:00,16%,,,39.49,"65,232","83,244","1,849,359",6.1
C426789,35,Female, Memphis,,Married,10,,Ring,2023-05-26 00:00:00,4%,,,-35.3,"128,092","35,065","735,634",1.6
C219150,56,Male, Sacramento,,Single,2,,Earrings,2023-03-19 00:00:00,18%,,,-62.87,"247,562","45,611","266,947",5.6
C711317,34,Male, Omaha,,Married,6,,Ring,2023-08-21 00:00:00,16%,,,-67.62,"59,301","105,431","2,056,904",8.0
